ticker,valuation_year,implied_upside,t_bond_rate,beta_ewm_median,volatility_21d_mean,volatility_21d_max,log_volume_mean,market_deviation_mean,market_deviation_std,market_momentum_mean,market_momentum_std,market_3y_return,real_alpha,alpha_hat
AMN,2022,-0.6996149214323109,0.0388,0.8040508866574608,0.0254479132057823,0.0535631345972255,12.988895693809734,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,0.0802162455098374,0.006594317582549083
AMN,2023,-0.3247445444243383,0.0388,0.7114527254899145,0.0258956836150496,0.0453432632251663,13.32404605992368,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,-0.5096684001443553,-0.0521096592409492
AMN,2024,0.0016706720297381,0.0458,0.690539402896853,0.0288702631281377,0.0875235225323382,13.42387562013674,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,-0.9203322909339706,-0.3030337014288954
BKTI,2022,-0.4867116392406949,0.0388,0.7531806236764014,0.0411112443062883,0.0721050922577551,8.324410737010451,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,0.6154403217924177,-0.02257630261560211
BKTI,2023,-0.5222170537474551,0.0388,0.8949818001500169,0.0450247997251819,0.0741582122205379,8.271264066729422,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,0.0722262715306792,-0.04358325084314101
BKTI,2024,0.4965731195810516,0.0458,0.9972199772377036,0.0391898910128989,0.0741582122205379,9.15516374927534,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,1.4858981123218968,-0.22100734352131796
GLPI,2022,-0.1778407791109942,0.0388,0.7758994916180549,0.0142811482274416,0.0225044083673342,13.916429304007876,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,0.3217006572447823,0.12357462166640185
GLPI,2023,-0.1617175332346782,0.0388,0.7340890708657533,0.0134944427028203,0.0225044083673342,14.067906825320511,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,-0.2022777724988345,-0.04699582911755312
GLPI,2024,-0.1772376158237644,0.0458,0.5875914198131561,0.0110080183459316,0.017105974813369,14.004917817916366,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,-0.2172367491134255,-0.0978623531289913
GLPI,2025,-0.1820947260842174,0.0418,0.3790910463833987,0.0110566673975035,0.0181072749198463,14.15525365035234,0.0075359614529827,0.020784181558573,0.0167569071355605,0.0361444232704772,0.4476053020495871,-0.174633502055939,-0.10236404563259922
NRC,2022,-0.5860871302808708,0.0388,0.7020447923461761,0.0206486601797281,0.0408761803358081,10.391915148670474,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,0.1440218661772787,0.030967098214702993
NRC,2023,-0.2907158862835793,0.0388,0.5327351322268189,0.0194735448694035,0.0408761803358081,10.474593830676874,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,-0.1463201277347769,-0.039825805400885914
NRC,2024,-0.359201560402414,0.0458,0.5602714558088557,0.02055343201457,0.0495173556935169,10.846806698006596,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,-0.8090575534870768,-0.15095126721010543
NRC,2025,0.8603247380483594,0.0418,0.795774926172726,0.0274541797820147,0.0495173556935169,11.31528275803976,0.0075359614529827,0.020784181558573,0.0167569071355605,0.0361444232704772,0.4476053020495871,-0.0906144988232267,-0.14565128303989067
EWBC,2022,-0.0601148195902692,0.0388,1.2569051401147369,0.0230803351487885,0.0409615895698632,13.564196328936571,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,0.0476748199715135,0.064255498974785
EWBC,2023,0.625083076838175,0.0388,1.3014494074939829,0.0256150448655834,0.0644117269553503,13.743650672073578,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,-0.0998771952391066,-0.0382226390757062
EWBC,2024,0.2651801752266927,0.0458,1.2352490529266704,0.0219354011039561,0.0644117269553503,13.71429226321052,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,0.0944327796596344,-0.1855263344437177
CMCT,2022,-0.999797263779571,0.0388,0.3886849039462935,0.0243961246062752,0.0548870244789308,2.2605959552609782,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,-1.2823387987147004,0.015494648556306737
VSEC,2022,-0.3897957006246018,0.0388,1.05941144565812,0.0246635419164642,0.0476007126286373,10.35726044403746,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,-0.0300793782293432,0.03128108158193445
VSEC,2023,-0.8457827730458881,0.0388,1.1279755274169532,0.0271727931207195,0.0556946697442709,10.54089845719998,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,0.1301717454764213,-0.046269747201100275
VSEC,2024,-1.159332425331802,0.0458,1.2671025593232406,0.0254511108101336,0.0556946697442709,11.306901744402293,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,0.2366316801240013,-0.18298099095759993
VSEC,2025,-0.8957099554479713,0.0418,1.2952275757097058,0.0254808132360056,0.0473007043234081,12.020096304001964,0.0075359614529827,0.020784181558573,0.0167569071355605,0.0361444232704772,0.4476053020495871,0.7892264753033542,-0.15043087596531463
ABM,2022,-0.1062455272250946,0.0388,0.9747588387820676,0.0203153306141182,0.0432309774679716,12.78819616891949,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,0.3211892696227895,0.04595841475881984
ABM,2024,0.4801180388830555,0.0458,0.850350053358158,0.016781612019065,0.0458393769635899,12.909928752750304,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,-0.0618176007328095,-0.16465368975460387
ABM,2025,0.7129517732001138,0.0418,0.7949022760423643,0.0172256862854821,0.0457372280830995,13.02995572567606,0.0075359614529827,0.020784181558573,0.0167569071355605,0.0361444232704772,0.4476053020495871,-0.4482072307258572,-0.1352954294443393
